Fiber ID,First analog (µm),Second analog (µm),Ratio,Fiber type,Valid,Image Name,Type,sigma,Grader
296,7.800000000000001,15.860000000000001,2.033333333333333,two-one-two,True,siNT-01,siNT,1.0,AI
303,1.04,0.78,0.75,double,True,siNT-01,siNT,1.0,AI
323,1.04,4.55,4.375,double,True,siNT-01,siNT,1.0,AI
324,3.5100000000000002,7.28,2.074074074074074,double,True,siNT-01,siNT,1.0,AI
328,5.33,7.28,1.3658536585365855,double,True,siNT-01,siNT,1.0,AI
330,7.67,4.55,0.5932203389830508,double,True,siNT-01,siNT,1.0,AI
332,0.52,8.19,15.75,double,True,siNT-01,siNT,1.0,AI
333,2.99,11.440000000000001,3.8260869565217392,double,True,siNT-01,siNT,1.0,AI
359,7.15,4.94,0.6909090909090909,double,True,siNT-01,siNT,1.0,AI
367,2.8600000000000003,1.69,0.5909090909090909,double,True,siNT-01,siNT,1.0,AI
383,6.5,6.11,0.94,double,True,siNT-01,siNT,1.0,AI
390,3.12,6.11,1.9583333333333333,double,True,siNT-01,siNT,1.0,AI
403,10.790000000000001,4.42,0.40963855421686746,double,True,siNT-01,siNT,1.0,AI
405,2.6,10.92,4.2,double,True,siNT-01,siNT,1.0,AI
406,7.15,12.74,1.7818181818181817,double,True,siNT-01,siNT,1.0,AI
407,5.33,10.4,1.951219512195122,double,True,siNT-01,siNT,1.0,AI
417,1.4300000000000002,6.24,4.363636363636363,double,True,siNT-01,siNT,1.0,AI
421,5.33,8.58,1.6097560975609757,double,True,siNT-01,siNT,1.0,AI
425,9.88,2.73,0.27631578947368424,one-two-one,True,siNT-01,siNT,1.0,AI
427,8.71,7.800000000000001,0.8955223880597015,double,True,siNT-01,siNT,1.0,AI
430,9.49,4.68,0.4931506849315068,double,True,siNT-01,siNT,1.0,AI
431,0.39,2.73,7.0,double,True,siNT-01,siNT,1.0,AI
432,5.59,10.14,1.813953488372093,one-two-one,True,siNT-01,siNT,1.0,AI
433,2.47,2.8600000000000003,1.1578947368421053,double,True,siNT-01,siNT,1.0,AI
434,2.34,7.54,3.2222222222222223,double,True,siNT-01,siNT,1.0,AI
435,3.9000000000000004,1.69,0.43333333333333335,double,True,siNT-01,siNT,1.0,AI
438,2.99,5.46,1.826086956521739,double,True,siNT-01,siNT,1.0,AI
446,4.16,10.01,2.40625,double,True,siNT-01,siNT,1.0,AI
447,4.42,2.8600000000000003,0.6470588235294118,double,True,siNT-01,siNT,1.0,AI
459,13.0,5.07,0.39,double,True,siNT-01,siNT,1.0,AI
461,4.03,10.66,2.6451612903225805,double,True,siNT-01,siNT,1.0,AI
470,6.11,2.99,0.48936170212765956,double,True,siNT-01,siNT,1.0,AI
478,4.8100000000000005,15.99,3.324324324324324,double,True,siNT-01,siNT,1.0,AI
479,4.42,0.78,0.17647058823529413,double,True,siNT-01,siNT,1.0,AI
485,9.49,5.2,0.547945205479452,one-two-one,True,siNT-01,siNT,1.0,AI
492,0.52,1.4300000000000002,2.75,two-one-two,True,siNT-01,siNT,1.0,AI
503,0.78,13.13,16.833333333333332,double,True,siNT-01,siNT,1.0,AI
504,0.52,2.73,5.25,double,True,siNT-01,siNT,1.0,AI
506,8.19,4.8100000000000005,0.5873015873015873,double,True,siNT-01,siNT,1.0,AI
511,6.11,1.3,0.2127659574468085,double,True,siNT-01,siNT,1.0,AI
512,2.08,6.890000000000001,3.3125,double,True,siNT-01,siNT,1.0,AI
526,1.69,5.720000000000001,3.3846153846153846,double,True,siNT-01,siNT,1.0,AI
529,7.28,7.67,1.0535714285714286,double,True,siNT-01,siNT,1.0,AI
530,0.39,4.55,11.666666666666666,double,True,siNT-01,siNT,1.0,AI
536,3.5100000000000002,3.25,0.9259259259259259,double,True,siNT-01,siNT,1.0,AI
542,5.2,8.32,1.6,one-two-one,True,siNT-01,siNT,1.0,AI
544,9.49,5.720000000000001,0.6027397260273972,double,True,siNT-01,siNT,1.0,AI
548,0.13,6.76,52.0,double,True,siNT-01,siNT,1.0,AI
553,6.63,7.28,1.0980392156862746,double,True,siNT-01,siNT,1.0,AI
558,1.04,0.13,0.125,double,True,siNT-01,siNT,1.0,AI
559,7.41,8.450000000000001,1.1403508771929824,double,True,siNT-01,siNT,1.0,AI
561,1.9500000000000002,0.39,0.2,double,True,siNT-01,siNT,1.0,AI
562,5.8500000000000005,1.17,0.2,double,True,siNT-01,siNT,1.0,AI
568,2.99,1.9500000000000002,0.6521739130434783,double,True,siNT-01,siNT,1.0,AI
571,0.39,2.6,6.666666666666667,double,True,siNT-01,siNT,1.0,AI
573,8.71,6.890000000000001,0.7910447761194029,double,True,siNT-01,siNT,1.0,AI
582,8.19,3.9000000000000004,0.47619047619047616,double,True,siNT-01,siNT,1.0,AI
584,2.34,6.5,2.7777777777777777,two-one-two,True,siNT-01,siNT,1.0,AI
587,1.69,1.9500000000000002,1.1538461538461537,double,True,siNT-01,siNT,1.0,AI
589,2.21,2.8600000000000003,1.2941176470588236,double,True,siNT-01,siNT,1.0,AI
591,0.52,0.52,1.0,double,True,siNT-01,siNT,1.0,AI
